tau,r,phi,t
1.5900000004e+02,1.6348469228e+01,1.7846957545e+00,1.6683794423e+02
1.6000000004e+02,1.6348469228e+01,1.7959202561e+00,1.6788723948e+02
1.6100000004e+02,1.6348469228e+01,1.8071447577e+00,1.6893653473e+02
1.6200000004e+02,1.6348469228e+01,1.8183692593e+00,1.6998582997e+02
1.6300000004e+02,1.6348469228e+01,1.8295937609e+00,1.7103512522e+02
1.6400000004e+02,1.6348469228e+01,1.8408182625e+00,1.7208442047e+02
1.6500000004e+02,1.6348469228e+01,1.8520427641e+00,1.7313371571e+02
1.6600000004e+02,1.6348469228e+01,1.8632672657e+00,1.7418301096e+02
1.6700000004e+02,1.6348469228e+01,1.8744917673e+00,1.7523230621e+02
1.6800000004e+02,1.6348469228e+01,1.8857162689e+00,1.7628160146e+02
1.6900000004e+02,1.6348469228e+01,1.8969407705e+00,1.7733089670e+02
1.7000000004e+02,1.6348469228e+01,1.9081652721e+00,1.7838019195e+02
1.7100000004e+02,1.6348469228e+01,1.9193897737e+00,1.7942948720e+02
1.7200000004e+02,1.6348469228e+01,1.9306142752e+00,1.8047878244e+02
1.7300000004e+02,1.6348469228e+01,1.9418387768e+00,1.8152807769e+02
1.7400000004e+02,1.6348469228e+01,1.9530632784e+00,1.8257737294e+02
1.7500000004e+02,1.6348469228e+01,1.9642877800e+00,1.8362666818e+02
1.7600000004e+02,1.6348469228e+01,1.9755122816e+00,1.8467596343e+02
1.7700000004e+02,1.6348469228e+01,1.9867367832e+00,1.8572525868e+02
1.7800000005e+02,1.6348469228e+01,1.9979612848e+00,1.8677455393e+02
1.7900000005e+02,1.6348469228e+01,2.0091857864e+00,1.8782384917e+02
1.8000000005e+02,1.6348469228e+01,2.0204102880e+00,1.8887314442e+02
1.8100000005e+02,1.6348469228e+01,2.0316347896e+00,1.8992243967e+02
1.8200000005e+02,1.6348469228e+01,2.0428592912e+00,1.9097173491e+02
1.8300000005e+02,1.6348469228e+01,2.0540837928e+00,1.9202103016e+02
1.8400000005e+02,1.6348469228e+01,2.0653082944e+00,1.9307032541e+02
1.8500000005e+02,1.6348469228e+01,2.0765327960e+00,1.9411962065e+02
1.8600000005e+02,1.6348469228e+01,2.0877572976e+00,1.9516891590e+02
1.8700000005e+02,1.6348469228e+01,2.0989817992e+00,1.9621821115e+02
1.8800000005e+02,1.6348469228e+01,2.1102063008e+00,1.9726750640e+02
1.8900000005e+02,1.6348469228e+01,2.1214308024e+00,1.9831680164e+02
1.9000000005e+02,1.6348469228e+01,2.1326553040e+00,1.9936609689e+02
1.9100000005e+02,1.6348469228e+01,2.1438798055e+00,2.0041539214e+02
1.9200000005e+02,1.6348469228e+01,2.1551043071e+00,2.0146468738e+02
1.9300000005e+02,1.6348469228e+01,2.1663288087e+00,2.0251398263e+02
1.9400000005e+02,1.6348469228e+01,2.1775533103e+00,2.0356327788e+02
1.9500000005e+02,1.6348469228e+01,2.1887778119e+00,2.0461257312e+02
1.9600000005e+02,1.6348469228e+01,2.2000023135e+00,2.0566186837e+02
1.9700000005e+02,1.6348469228e+01,2.2112268151e+00,2.0671116362e+02
1.9800000005e+02,1.6348469228e+01,2.2224513167e+00,2.0776045886e+02
1.9900000005e+02,1.6348469228e+01,2.2336758183e+00,2.0880975411e+02
2.0000000005e+02,1.6348469228e+01,2.2449003199e+00,2.0985904936e+02
2.0100000005e+02,1.6348469228e+01,2.2561248215e+00,2.1090834461e+02
2.0200000005e+02,1.6348469228e+01,2.2673493231e+00,2.1195763985e+02
