r,phi
1.0196928096e+01,5.2943631670e+02
3.8661605127e+01,5.3291947255e+02
1.0196928096e+01,5.3640258329e+02
3.8661605127e+01,5.3988573913e+02
1.0196928096e+01,5.4336884987e+02
3.8661605127e+01,5.4685200572e+02
1.0196928096e+01,5.5033511646e+02
3.8661605127e+01,5.5381827231e+02
1.0196928096e+01,5.5730138305e+02
3.8661605127e+01,5.6078453890e+02
1.0196928096e+01,5.6426764963e+02
3.8661605127e+01,5.6775080548e+02
1.0196928096e+01,5.7123391622e+02
3.8661605127e+01,5.7471707207e+02
1.0196928096e+01,5.7820018281e+02
3.8661605127e+01,5.8168333866e+02
1.0196928096e+01,5.8516644940e+02
3.8661605127e+01,5.8864960524e+02
1.0196928096e+01,5.9213271598e+02
3.8661605127e+01,5.9561587183e+02
1.0196928096e+01,5.9909898257e+02
3.8661605127e+01,6.0258213842e+02
1.0196928096e+01,6.0606524916e+02
3.8661605127e+01,6.0954840501e+02
1.0196928096e+01,6.1303151574e+02
3.8661605127e+01,6.1651467159e+02
1.0196928096e+01,6.1999778233e+02
3.8661605127e+01,6.2348093818e+02
