tau,r,phi,t,E
4.460000000000003e-01,4.798498752604169e+00,0.000000000000000e+00,5.603963193761111e-01,-4.199256012861863e-03
4.480000000000003e-01,4.797585695451350e+00,0.000000000000000e+00,5.629229064669989e-01,-4.219086794855192e-03
4.500000000000003e-01,4.796672551405586e+00,0.000000000000000e+00,5.654496201869733e-01,-4.238927014828905e-03
4.520000000000003e-01,4.795759320433788e+00,0.000000000000000e+00,5.679764606090115e-01,-4.258776679971876e-03
4.540000000000003e-01,4.794846002502849e+00,0.000000000000000e+00,5.705034278061568e-01,-4.278635797480529e-03
4.560000000000003e-01,4.793932597579637e+00,0.000000000000000e+00,5.730305218515186e-01,-4.298504374558851e-03
4.580000000000004e-01,4.793019105630999e+00,0.000000000000000e+00,5.755577428182723e-01,-4.318382418418337e-03
4.600000000000004e-01,4.792105526623760e+00,0.000000000000000e+00,5.780850907796597e-01,-4.338269936278116e-03
4.620000000000004e-01,4.791191860524722e+00,0.000000000000000e+00,5.806125658089888e-01,-4.358166935364810e-03
4.640000000000004e-01,4.790278107300667e+00,0.000000000000000e+00,5.831401679796340e-01,-4.378073422912646e-03
4.660000000000004e-01,4.789364266918351e+00,0.000000000000000e+00,5.856678973650360e-01,-4.397989406163497e-03
4.680000000000004e-01,4.788450339344513e+00,0.000000000000000e+00,5.881957540387023e-01,-4.417914892366759e-03
4.700000000000004e-01,4.787536324545864e+00,0.000000000000000e+00,5.907237380742070e-01,-4.437849888779488e-03
4.720000000000004e-01,4.786622222489099e+00,0.000000000000000e+00,5.932518495451907e-01,-4.457794402666332e-03
4.740000000000004e-01,4.785708033140884e+00,0.000000000000000e+00,5.957800885253610e-01,-4.477748441299612e-03
4.760000000000004e-01,4.784793756467869e+00,0.000000000000000e+00,5.983084550884924e-01,-4.497712011959240e-03
4.780000000000004e-01,4.783879392436678e+00,0.000000000000000e+00,6.008369493084261e-01,-4.517685121932832e-03
4.800000000000004e-01,4.782964941013912e+00,0.000000000000000e+00,6.033655712590706e-01,-4.537667778515650e-03
4.820000000000004e-01,4.782050402166153e+00,0.000000000000000e+00,6.058943210144014e-01,-4.557659989010615e-03
4.840000000000004e-01,4.781135775859958e+00,0.000000000000000e+00,6.084231986484613e-01,-4.577661760728324e-03
4.860000000000004e-01,4.780221062061861e+00,0.000000000000000e+00,6.109522042353602e-01,-4.597673100987118e-03
4.880000000000004e-01,4.779306260738378e+00,0.000000000000000e+00,6.134813378492756e-01,-4.617694017112997e-03
4.900000000000004e-01,4.778391371855997e+00,0.000000000000000e+00,6.160105995644523e-01,-4.637724516439679e-03
4.920000000000004e-01,4.777476395381187e+00,0.000000000000000e+00,6.185399894552026e-01,-4.657764606308609e-03
